case_id,source,frame,corruption_level,repeat,method,mae,psnr_db,ssim,edge_correlation,foreground_dice_proxy,hallucinated_edge_fraction_proxy,deleted_edge_fraction_proxy,glcm_entropy_ccc,glcm_contrast_ccc,glcm_homogeneity_ccc,glcm_energy_ccc
PUBLIC_CT_02,CT_small.dcm,0,mild,0,tv,0.012709459289908409,35.35425796724811,0.8677394509317353,0.7351172889363989,0.9971592961392993,0.6479532935316819,0.18572300493362495,0.7762291760506481,0.3642364833481004,0.2753226947447791,0.6658014670548658
PUBLIC_CT_02,CT_small.dcm,0,mild,0,residual_cnn,0.05412759631872177,22.89596232453413,0.307033390965108,0.19474989401448503,0.9873202343955204,0.833833607580059,0.06520522862519709,0.07685876683343078,-0.00016537013748591666,-0.002128543540734817,0.07513303289607073
PUBLIC_CT_02,CT_small.dcm,0,mild,1,noisy,0.0535782128572464,22.954575679101016,0.3049417373875194,0.19511141183672256,0.9869593148248216,0.8340135992992659,0.06507807334316668,0.07708797391239272,-0.00010689243516714819,-0.0016930059676961108,0.07316219891712765
PUBLIC_CT_02,CT_small.dcm,0,mild,1,gaussian,0.019258148968219757,31.856128329803248,0.717635716283305,0.48337016419134937,0.9958738689231543,0.792904095837642,0.12908804231727786,0.42773965580261397,0.04641982722360568,0.026924226160944035,0.2982894628150124
PUBLIC_CT_02,CT_small.dcm,0,mild,1,tv,0.012704170309007168,35.38269105427143,0.8673556818021677,0.7346471670775387,0.9972162496476634,0.6481062404097718,0.18933421494328875,0.7797015547230971,0.37051030285728115,0.28318213364128614,0.667116404207536
PUBLIC_CT_02,CT_small.dcm,0,mild,1,residual_cnn,0.05438459664583206,22.853245522875618,0.3055944383122239,0.1938040116418673,0.9873470687647178,0.8339805385833899,0.06713798891205941,0.07616032842403789,-0.0001790365186756036,-0.0021328715040764812,0.07417359191603119
PUBLIC_CT_02,CT_small.dcm,0,moderate,0,noisy,0.06141084060072899,21.798668507081832,0.2595923457090292,0.1575459060964298,0.9835356950297005,0.8382456690444462,0.055414271908855096,0.06333264706069339,-9.064262277945533e-05,-0.0015745645703567643,0.06252119319200075
PUBLIC_CT_02,CT_small.dcm,0,moderate,0,gaussian,0.022147366777062416,30.665875061983606,0.6655475290898235,0.4157147933718979,0.9947362172003008,0.805285840972893,0.12334062356950308,0.3541770925888285,0.02658786871423142,0.014788490609046728,0.24321469570782536
PUBLIC_CT_02,CT_small.dcm,0,moderate,0,tv,0.011162846349179745,36.399786260897145,0.9167690053659596,0.8204428555993849,0.9964099756549291,0.39518181426044946,0.28683688520421136,0.9476422790910831,0.7972996121034656,0.7659272249039532,0.906182246763279
PUBLIC_CT_02,CT_small.dcm,0,moderate,0,residual_cnn,0.06209775060415268,21.727003631670947,0.26066059130135527,0.15674964915017206,0.9841905300904127,0.8380956957446716,0.05747418747774782,0.06229196242602828,-0.00015180765269018584,-0.0019894393980577035,0.063228553913706
PUBLIC_CT_02,CT_small.dcm,0,moderate,1,noisy,0.0615350604057312,21.77863514870619,0.2597321745883364,0.15674397366569734,0.9836681701731771,0.8382609454038026,0.0567621178983775,0.06131384466032749,-0.0002389273433326442,-0.002065425788560123,0.06059962392020398
PUBLIC_CT_02,CT_small.dcm,0,moderate,1,gaussian,0.02219463139772415,30.64061846781385,0.6643567133826592,0.4113658644580083,0.9947334845147682,0.8058054057705081,0.12260312293372666,0.3462342199799516,0.02568072295691956,0.014247340540386578,0.23632281947367006
PUBLIC_CT_02,CT_small.dcm,0,moderate,1,tv,0.011281244456768036,36.35877297554586,0.9152859631886769,0.8187862659683062,0.9962058180563906,0.40511853562424527,0.2859213671735924,0.9418522484574505,0.7870361082350964,0.755242238613746,0.9074996539610345
